Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	PSP17127.1	GCA_003022125.1	+	14777	16207	-1737	-307	46	PSP17129.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
Type	PSP17127.1	GCA_003022125.1	+	14459	14710	-240	11	51	PSP17128.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
Type	PSP17127.1	GCA_003022125.1	+	14134	14469	1	336	52	PSP17127.1	RNA-binding protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
Type	PSP17127.1	GCA_003022125.1	+	13790	14050	420	680	4	PSP17126.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
Type	PSP17127.1	GCA_003022125.1	-	13339	13767	703	1131	3	PSP17125.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
Type	PSP17127.1	GCA_003022125.1	-	12418	13284	1186	2052	0	PSP17124.1	shikimate dehydrogenase	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
Type	PSP17127.1	GCA_003022125.1	+	10833	12344	2126	3637	0	PSP17123.1	glycerol kinase	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29

Type	WP_121967814.1	GCF_002286735.1	-	30461	30835	-1329	-955	0	WP_121967818.1	TatA/E family twin arginine-targeting protein translocase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	-	30183	30386	-880	-677	41	WP_121967817.1	photosystem II reaction center protein PsbH	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	+	29974	30114	-608	-468	40	WP_121967816.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	+	29508	29756	-250	-2	51	WP_121967815.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	+	29050	29505	1	456	52	WP_121967814.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	+	28046	28972	534	1460	49	WP_240518588.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	+	24771	27956	1550	4735	35	WP_121967812.1	DEAD/DEAH box helicase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	+	24618	24764	4742	4888	-1	CKL79_RS01495	pseudogene	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307
Type	WP_121967814.1	GCF_002286735.1	+	22565	23833	5673	6941	0	WP_205878960.1	RNA polymerase sigma factor SigC	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. BC1307

Type	WP_006455717.1	GCF_000155595.1	-	4700586	4700804	-1607	-1389	-1	S7335_RS28925	pseudogene	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	-	4700131	4700334	-1137	-934	41	WP_038016562.1	photosystem II reaction center phosphoprotein PsbH	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	+	4699922	4700062	-865	-725	40	WP_006457718.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	+	4699290	4699538	-341	-93	51	WP_006454975.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	+	4698801	4699196	1	396	52	WP_006455717.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	+	4697586	4698542	655	1611	49	WP_038016558.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	+	4694127	4697372	1825	5070	35	WP_006457724.1	DEAD/DEAH box helicase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	-	4692747	4693949	5248	6450	0	WP_006453858.1	aspartate aminotransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
Type	WP_006455717.1	GCF_000155595.1	-	4691428	4692627	6570	7769	0	WP_006454793.1	iron-containing alcohol dehydrogenase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335

Type	WP_015126244.1	GCF_000316685.1	-	3614233	3617064	-6559	-3728	0	WP_015126240.1	tetratricopeptide repeat protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	-	3617213	3618949	-3579	-1843	0	WP_015126241.1	ABC transporter permease subunit	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	-	3618954	3620318	-1838	-474	0	WP_015126242.1	AAA-associated domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	+	3620537	3620785	-255	-7	51	WP_015126243.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	+	3620793	3621155	1	363	52	WP_015126244.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	+	3621159	3621332	367	540	27	WP_015126245.1	30S ribosomal protein S21	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	+	3621342	3622295	550	1503	49	WP_015126246.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	-	3622301	3624250	1509	3458	0	WP_015126247.1	serine/threonine-protein kinase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312
Type	WP_015126244.1	GCF_000316685.1	-	3624412	3625359	3620	4567	8	WP_015126248.1	asparaginase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcus	Synechococcus sp. PCC 6312

Type	OLP20417.1	GCA_001939115.1	+	84462	85415	-3727	-2774	8	OLP20297.1	asparaginase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	-	83675	84229	-2541	-1987	0	OLP20296.1	peroxiredoxin	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	+	82077	83540	-1852	-389	46	OLP20295.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	+	81719	81967	-279	-31	51	OLP20294.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	+	81277	81687	1	411	52	OLP20417.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	+	81065	81238	450	623	27	OLP20416.1	30S ribosomal protein S21	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	+	79938	80894	794	1750	49	OLP20293.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	+	79186	79731	1957	2502	0	OLP20292.1	phycobiliprotein lyase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
Type	OLP20417.1	GCA_001939115.1	-	77432	79177	2511	4256	0	OLP20291.1	flavin oxidoreductase	Bacteria	Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbya	Leptolyngbya sp. 'hensonii'

Type	WP_017295263.1	GCF_000332235.1	-	2992964	2993140	-4401	-4225	0	WP_017295259.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2993503	2995041	-3862	-2324	0	WP_026102101.1	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	-	2995517	2996752	-1848	-613	26	WP_017295261.1	ankyrin repeat domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2997125	2997373	-240	8	51	WP_017295262.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2997366	2997764	1	399	52	WP_017295263.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2997985	2998359	620	994	0	WP_017295264.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	-	2998418	2998666	1053	1301	0	WP_017295265.1	Ycf34 family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2998836	2999441	1471	2076	0	WP_017295266.1	transcriptional repressor LexA	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2999520	2999714	2155	2349	0	WP_017295267.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Geminocystis	Geminocystis herdmanii

Type	WP_069790862.1	GCF_001747005.1	+	20713	22098	-6134	-4749	0	WP_069790866.1	phosphomethylpyrimidine synthase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	-	17796	20648	-4684	-1832	0	WP_069790865.1	glycerol-3-phosphate acyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	-	16473	17750	-1786	-509	26	WP_069790864.1	ankyrin repeat domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	+	15956	16204	-240	8	51	WP_069790863.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	+	15535	15963	1	429	52	WP_069790862.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	+	14881	15114	850	1083	0	WP_069790861.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	-	12667	14592	1372	3297	0	WP_069790860.1	GTPase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	-	9883	12486	3478	6081	0	WP_069790859.1	leucine--tRNA ligase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200
Type	WP_069790862.1	GCF_001747005.1	-	9556	9768	6196	6408	0	WP_242411947.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Cyanobacterium	Cyanobacterium sp. IPPAS B-1200

Type	AIE75570.1	GCA_000478825.2	-	3021333	3021464	-3310	-3179	0	AIE75566.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	+	3021613	3022686	-3030	-1957	0	AIE75567.1	Prophage Lp2 protein 6	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	-	3022694	3024040	-1949	-603	44	AIE75568.1	Hemolysins-related protein containing CBS domains	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	+	3024330	3024578	-313	-65	51	AIE75569.1	SSU ribosomal protein S16p	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	+	3024644	3024979	1	336	52	AIE75570.1	KH domain RNA binding protein YlqC	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	+	3025173	3027347	530	2704	0	AIE75571.1	Glutamine synthetase type III%2C GlnN	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	+	3027898	3028188	3255	3545	0	AIE75572.1	HigA protein (antitoxin to HigB)	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	-	3028488	3028970	3845	4327	0	AIE75573.1	Photosystem II protein PsbV%2C cytochrome c550	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714
Type	AIE75570.1	GCA_000478825.2	-	3029128	3029328	4485	4685	0	AIE75574.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Synechocystis	Synechocystis sp. PCC 6714

Type	PZV25621.1	GCA_003249095.1	-	12864	13826	-4422	-3460	0	PZV25625.1	class I SAM-dependent methyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	-	11287	12720	-3316	-1883	0	PZV25624.1	glycogen synthase GlgA	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	-	9878	11224	-1820	-474	44	PZV25623.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	9396	9644	-240	8	51	PZV25622.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	8987	9403	1	417	52	PZV25621.1	RNA-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	4783	8610	794	4621	0	PZV25620.1	TIGR03032 family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	-	3195	4742	4662	6209	0	PZV25619.1	polyketide biosynthesis operon protein CyrO	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	2257	2919	6485	7147	0	PZV25618.1	response regulator	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	893	2197	7207	8511	0	PZV25617.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Snowella	Snowella sp.

Type	WP_144868371.1	GCF_900659865.1	+	6772	8265	-4697	-3204	0	WP_144868404.1	FAD-dependent oxidoreductase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	-	8529	10178	-2940	-1291	0	WP_144868365.1	NAD(P)H-quinone oxidoreductase subunit 4	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	-	10276	11043	-1193	-426	0	WP_144868367.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	+	11229	11477	-240	8	51	WP_144868368.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	+	11470	11841	1	372	52	WP_144868371.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	+	11895	12392	426	923	0	WP_144868373.1	pantetheine-phosphate adenylyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	+	12613	13245	1144	1776	0	WP_144868375.1	ATP synthase F0 subunit B	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	+	13238	13630	1769	2161	0	WP_144868377.1	RidA family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides
Type	WP_144868371.1	GCF_900659865.1	-	13730	14947	2261	3478	0	WP_144868379.1	ABC transporter permease	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Hyella	Hyella patelloides

Type	WP_124972497.1	GCF_003864295.1	-	1023190	1023543	-2378	-2025	0	WP_124972504.1	Rieske (2Fe-2S) protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	-	1023635	1024537	-1933	-1031	0	WP_124972502.1	LD-carboxypeptidase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	-	1024633	1025034	-935	-534	0	WP_124972501.1	IS200/IS605 family transposase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	+	1025328	1025576	-240	8	51	WP_124972499.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	+	1025569	1025985	1	417	52	WP_124972497.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	-	1026037	1026309	469	741	0	WP_124972495.1	50S ribosomal protein L27	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	-	1026356	1026766	788	1198	0	WP_124972493.1	50S ribosomal protein L21	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	-	1027113	1028171	1545	2603	0	WP_124972491.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864295.1	-	1028345	1028983	2777	3415	0	WP_124972489.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothece	Aphanothece sacrum

Type	WP_015192774.1	GCF_000317575.1	+	1714393	1715958	-6237	-4672	0	WP_015192770.1	MFS transporter	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1716275	1718545	-4355	-2085	0	WP_015192771.1	nitrate reductase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1718835	1720292	-1795	-338	46	WP_015192772.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1720390	1720638	-240	8	51	WP_015192773.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1720631	1721041	1	411	52	WP_015192774.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	-	1721042	1722088	412	1458	32	WP_015192775.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1722245	1722358	1615	1728	31	WP_015192776.1	PetM family cytochrome b6-f complex subunit 7	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1722643	1723515	2013	2885	9	WP_015192777.1	alpha/beta hydrolase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	-	1723567	1723725	2937	3095	0	WP_015192778.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Stanieria	Stanieria cyanosphaera

Type	WP_071455489.1	GCF_001870225.1	+	2861884	2862555	-3143	-2472	0	WP_071455493.1	global nitrogen regulator NtcA	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	+	2860739	2861536	-2124	-1327	23	WP_071455492.1	SDR family oxidoreductase	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	-	2859746	2860780	-1368	-334	20	WP_071455491.1	GTPase ObgE	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	+	2859417	2859677	-265	-5	51	WP_071455490.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	+	2859109	2859411	1	303	52	WP_071455489.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	+	2858147	2859073	339	1265	49	WP_230402775.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	-	2857847	2858011	1401	1565	0	WP_099092507.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	-	2857715	2857831	1581	1697	0	WP_084111837.1	plastocyanin/azurin family copper-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora
Type	WP_071455489.1	GCF_001870225.1	-	2856895	2857171	2241	2517	0	WP_071455488.1	plastocyanin/azurin family copper-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gloeomargaritales	Gloeomargarita	Gloeomargarita lithophora

Type	WP_146296165.1	GCF_007904085.1	-	2245640	2247469	-5015	-3186	36	WP_146296157.1	ABC transporter ATP-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Euhalothece	Euhalothece natronophila
Type	WP_146296165.1	GCF_007904085.1	+	2247757	2249679	-2898	-976	0	WP_146296159.1	serine/threonine-protein kinase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Euhalothece	Euhalothece natronophila
Type	WP_146296165.1	GCF_007904085.1	+	2249686	2250357	-969	-298	0	WP_146296161.1	ComF family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Euhalothece	Euhalothece natronophila
Type	WP_146296165.1	GCF_007904085.1	+	2250415	2250663	-240	8	51	WP_146296163.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Euhalothece	Euhalothece natronophila
Type	WP_146296165.1	GCF_007904085.1	+	2250656	2251111	1	456	52	WP_146296165.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Euhalothece	Euhalothece natronophila
